Data,ID_Cliente,ID_Produto,ID_Vendedor,ID_CentroCusto,ID_Fornecedor,Documento,Valor,Tipo
2026-06-03,CLI0137,PRD0094,V028,CC04,,DOC108562,18474.71,Receita
2023-05-26,CLI0110,PRD0151,V017,CC01,,DOC108563,3117.41,Receita
2026-01-03,CLI0228,PRD0093,V023,CC05,,DOC108564,3267.56,Receita
2025-04-05,CLI0116,PRD0159,V012,CC04,,DOC108565,6585.95,Receita
2026-11-23,CLI0183,PRD0009,V005,CC08,FOR0098,DOC108566,2291.84,Despesa
2025-11-20,CLI0074,PRD0064,V025,CC08,,DOC108567,1658.6,Receita
2023-09-02,CLI0274,PRD0030,V015,CC08,FOR0016,DOC108568,26606.57,Despesa
2025-04-14,CLI0107,PRD0196,V009,CC07,FOR0001,DOC108569,20082.04,Despesa
2026-06-07,CLI0196,PRD0073,V027,CC08,,DOC108570,7496.54,Receita
2024-08-01,CLI0209,PRD0196,V004,CC06,,DOC108571,22024.92,Receita
2025-02-04,CLI0234,PRD0126,V012,CC05,,DOC108572,29221.94,Receita
2024-03-11,CLI0205,PRD0125,V021,CC09,FOR0001,DOC108573,17597.2,Despesa
2023-12-04,CLI0028,PRD0002,V014,CC01,,DOC108574,19961.2,Receita
2025-07-19,CLI0189,PRD0104,V007,CC03,FOR0033,DOC108575,16670.32,Despesa
2023-12-28,CLI0285,PRD0028,V009,CC05,,DOC108576,24636.57,Receita
2025-07-07,CLI0149,PRD0067,V015,CC01,FOR0008,DOC108577,20194.84,Despesa
2023-03-14,CLI0167,PRD0058,V014,CC01,FOR0041,DOC108578,827.1,Despesa
2023-01-15,CLI0184,PRD0058,V021,CC05,,DOC108579,25166.99,Receita
2024-07-19,CLI0042,PRD0185,V030,CC08,,DOC108580,10704.87,Receita
2024-02-12,CLI0003,PRD0188,V011,CC01,FOR0010,DOC108581,10490.43,Despesa
2023-02-19,CLI0014,PRD0072,V022,CC02,FOR0013,DOC108582,10594.99,Despesa
2026-12-24,CLI0055,PRD0154,V007,CC06,FOR0094,DOC108583,7305.63,Despesa
2026-07-08,CLI0119,PRD0023,V026,CC06,FOR0086,DOC108584,18593.36,Despesa
2024-03-03,CLI0290,PRD0200,V028,CC04,,DOC108585,14325.23,Receita
2025-07-26,CLI0162,PRD0048,V025,CC08,FOR0026,DOC108586,11661.18,Despesa
2024-08-20,CLI0146,PRD0092,V021,CC06,,DOC108587,18705.7,Receita
2026-11-18,CLI0209,PRD0014,V010,CC04,,DOC108588,10668.1,Receita
2024-07-01,CLI0077,PRD0199,V017,CC05,,DOC108589,20212.05,Receita
2024-07-01,CLI0024,PRD0011,V021,CC10,,DOC108590,22581.95,Receita
2025-05-04,CLI0057,PRD0196,V001,CC08,FOR0073,DOC108591,12143.11,Despesa
2026-05-09,CLI0216,PRD0132,V024,CC10,FOR0020,DOC108592,18836.59,Despesa
2024-11-18,CLI0235,PRD0125,V008,CC02,FOR0070,DOC108593,28696.29,Despesa
2023-04-28,CLI0179,PRD0150,V024,CC08,FOR0018,DOC108594,4693.18,Despesa
2023-03-03,CLI0248,PRD0024,V013,CC06,,DOC108595,17329.27,Receita
2025-06-02,CLI0088,PRD0130,V004,CC01,,DOC108596,19183.83,Receita
2026-05-14,CLI0006,PRD0155,V028,CC04,,DOC108597,16487.2,Receita
2026-12-18,CLI0109,PRD0018,V029,CC04,FOR0087,DOC108598,20289.27,Despesa
2024-01-19,CLI0273,PRD0122,V003,CC07,FOR0058,DOC108599,815.0,Despesa
2023-10-24,CLI0059,PRD0100,V016,CC10,,DOC108600,12080.81,Receita
2024-04-21,CLI0170,PRD0156,V010,CC10,,DOC108601,9102.11,Receita
2026-09-12,CLI0057,PRD0125,V023,CC04,FOR0081,DOC108602,15748.42,Despesa
2024-07-25,CLI0252,PRD0009,V016,CC05,,DOC108603,6803.21,Receita
2024-02-21,CLI0118,PRD0170,V007,CC02,FOR0049,DOC108604,668.62,Despesa
2026-11-22,CLI0207,PRD0038,V001,CC07,FOR0089,DOC108605,12032.18,Despesa
2026-01-30,CLI0084,PRD0074,V026,CC08,FOR0049,DOC108606,28470.72,Despesa
2024-12-06,CLI0255,PRD0111,V020,CC09,FOR0047,DOC108607,27538.94,Despesa
2023-10-28,CLI0252,PRD0161,V028,CC05,FOR0085,DOC108608,2376.11,Despesa
2023-05-13,CLI0013,PRD0070,V019,CC09,FOR0062,DOC108609,20565.78,Despesa
2026-10-09,CLI0140,PRD0199,V014,CC10,FOR0063,DOC108610,12645.01,Despesa
2023-06-26,CLI0281,PRD0021,V004,CC06,,DOC108611,4638.95,Receita
2026-02-21,CLI0222,PRD0109,V010,CC08,,DOC108612,4639.43,Receita
2025-04-29,CLI0029,PRD0042,V022,CC08,,DOC108613,4396.64,Receita
2023-12-06,CLI0208,PRD0137,V001,CC03,,DOC108614,20397.01,Receita
2026-12-10,CLI0096,PRD0112,V024,CC09,,DOC108615,10968.78,Receita
2025-12-23,CLI0002,PRD0122,V005,CC05,FOR0057,DOC108616,349.55,Despesa
2026-01-28,CLI0253,PRD0079,V009,CC02,,DOC108617,6380.91,Receita
2024-04-28,CLI0291,PRD0126,V004,CC04,FOR0095,DOC108618,6709.64,Despesa
2026-06-05,CLI0160,PRD0031,V013,CC05,,DOC108619,19151.93,Receita
2025-12-09,CLI0296,PRD0146,V017,CC01,,DOC108620,17834.67,Receita
2026-04-14,CLI0099,PRD0008,V016,CC03,FOR0009,DOC108621,19925.57,Despesa
2024-05-15,CLI0048,PRD0109,V013,CC03,FOR0099,DOC108622,24283.85,Despesa
2023-06-20,CLI0124,PRD0199,V025,CC01,FOR0058,DOC108623,5169.29,Despesa
2026-10-17,CLI0140,PRD0064,V003,CC08,,DOC108624,16154.76,Receita
2026-01-30,CLI0122,PRD0189,V002,CC02,FOR0002,DOC108625,7381.67,Despesa
2023-04-08,CLI0208,PRD0098,V009,CC02,FOR0087,DOC108626,1642.19,Despesa
2023-11-02,CLI0049,PRD0045,V002,CC10,,DOC108627,17821.65,Receita
2025-03-30,CLI0031,PRD0108,V014,CC09,,DOC108628,26733.14,Receita
2024-01-17,CLI0088,PRD0087,V001,CC06,,DOC108629,29200.52,Receita
2023-08-26,CLI0061,PRD0104,V029,CC04,,DOC108630,5566.4,Receita
2023-10-20,CLI0200,PRD0019,V012,CC08,,DOC108631,27088.52,Receita
2026-01-11,CLI0085,PRD0004,V001,CC09,,DOC108632,25578.74,Receita
2025-08-30,CLI0011,PRD0044,V020,CC10,FOR0093,DOC108633,28772.55,Despesa
2023-12-30,CLI0161,PRD0016,V018,CC10,,DOC108634,8990.77,Receita
2025-04-21,CLI0175,PRD0013,V021,CC10,FOR0016,DOC108635,20672.69,Despesa
2026-09-17,CLI0205,PRD0197,V002,CC09,,DOC108636,26710.43,Receita
2026-09-11,CLI0210,PRD0161,V028,CC03,,DOC108637,22771.32,Receita
2026-03-29,CLI0164,PRD0061,V014,CC03,,DOC108638,4151.11,Receita
2026-05-12,CLI0003,PRD0165,V014,CC06,,DOC108639,6107.47,Receita
2024-07-26,CLI0034,PRD0121,V028,CC09,FOR0069,DOC108640,20964.37,Despesa
2025-08-20,CLI0061,PRD0043,V005,CC08,FOR0049,DOC108641,21557.94,Despesa
2026-12-29,CLI0174,PRD0148,V016,CC05,,DOC108642,7340.62,Receita
2025-04-12,CLI0180,PRD0016,V022,CC07,FOR0064,DOC108643,9779.95,Despesa
2023-01-28,CLI0069,PRD0132,V022,CC07,,DOC108644,12249.72,Receita
2023-07-08,CLI0117,PRD0130,V007,CC08,,DOC108645,25359.9,Receita
2025-03-03,CLI0112,PRD0108,V018,CC08,FOR0079,DOC108646,25592.25,Despesa
2026-10-26,CLI0194,PRD0143,V011,CC08,FOR0044,DOC108647,7545.36,Despesa
2026-12-28,CLI0058,PRD0023,V026,CC04,FOR0020,DOC108648,20636.95,Despesa
2024-12-24,CLI0007,PRD0033,V029,CC07,FOR0083,DOC108649,4616.75,Despesa
2024-04-15,CLI0101,PRD0131,V022,CC03,FOR0013,DOC108650,19403.33,Despesa
2023-07-17,CLI0299,PRD0042,V029,CC08,FOR0036,DOC108651,3298.0,Despesa
2023-09-03,CLI0203,PRD0053,V008,CC03,,DOC108652,5931.34,Receita
2024-07-29,CLI0089,PRD0029,V012,CC06,,DOC108653,27551.51,Receita
2026-06-24,CLI0065,PRD0111,V019,CC06,FOR0038,DOC108654,23022.21,Despesa
2024-04-02,CLI0145,PRD0024,V019,CC07,FOR0081,DOC108655,29134.77,Despesa
2024-07-05,CLI0100,PRD0015,V030,CC03,FOR0094,DOC108656,29751.34,Despesa
2026-01-13,CLI0139,PRD0174,V018,CC04,FOR0069,DOC108657,18202.91,Despesa
2026-06-22,CLI0071,PRD0015,V002,CC07,FOR0078,DOC108658,13588.51,Despesa
2026-01-13,CLI0076,PRD0117,V002,CC08,,DOC108659,19560.44,Receita
2023-02-03,CLI0181,PRD0200,V009,CC01,FOR0031,DOC108660,13541.5,Despesa
2024-03-24,CLI0043,PRD0018,V007,CC10,FOR0031,DOC108661,29918.42,Despesa
2026-04-14,CLI0220,PRD0044,V008,CC08,FOR0038,DOC108662,20721.45,Despesa
2024-07-04,CLI0026,PRD0149,V023,CC10,FOR0053,DOC108663,6380.13,Despesa
2023-03-22,CLI0033,PRD0009,V012,CC05,,DOC108664,8639.28,Receita
2023-07-21,CLI0239,PRD0165,V029,CC08,,DOC108665,18179.08,Receita
2023-02-01,CLI0116,PRD0089,V012,CC01,FOR0033,DOC108666,6763.37,Despesa
2025-05-03,CLI0218,PRD0150,V006,CC01,,DOC108667,19435.23,Receita
2024-11-07,CLI0035,PRD0110,V004,CC03,,DOC108668,29744.09,Receita
2025-07-08,CLI0109,PRD0196,V006,CC09,,DOC108669,16706.42,Receita
2023-04-05,CLI0145,PRD0172,V025,CC10,FOR0064,DOC108670,4273.96,Despesa
2026-02-13,CLI0194,PRD0156,V006,CC05,FOR0003,DOC108671,1230.29,Despesa
2024-11-11,CLI0240,PRD0189,V007,CC06,FOR0074,DOC108672,7793.33,Despesa
2026-02-01,CLI0286,PRD0082,V025,CC06,,DOC108673,10974.72,Receita
2025-03-22,CLI0252,PRD0107,V023,CC04,,DOC108674,14377.05,Receita
2024-07-20,CLI0256,PRD0105,V025,CC10,,DOC108675,1321.21,Receita
2026-12-09,CLI0019,PRD0040,V007,CC03,,DOC108676,13135.82,Receita
2023-05-24,CLI0059,PRD0002,V014,CC10,FOR0067,DOC108677,19695.9,Despesa
2026-10-09,CLI0026,PRD0070,V028,CC01,FOR0044,DOC108678,10026.61,Despesa
2023-04-08,CLI0288,PRD0044,V005,CC04,FOR0061,DOC108679,2470.55,Despesa
2026-12-14,CLI0189,PRD0164,V021,CC01,FOR0075,DOC108680,5996.97,Despesa
2024-08-29,CLI0248,PRD0103,V024,CC04,FOR0097,DOC108681,18382.27,Despesa
2026-05-09,CLI0230,PRD0132,V020,CC08,FOR0085,DOC108682,29855.78,Despesa
2026-08-07,CLI0244,PRD0042,V001,CC06,FOR0035,DOC108683,20968.82,Despesa
2023-01-24,CLI0026,PRD0090,V013,CC06,FOR0090,DOC108684,17062.82,Despesa
2025-06-03,CLI0209,PRD0021,V008,CC02,,DOC108685,1991.09,Receita
2023-03-24,CLI0051,PRD0003,V024,CC01,FOR0073,DOC108686,9089.53,Despesa
2024-07-01,CLI0192,PRD0146,V002,CC04,,DOC108687,28816.42,Receita
2023-11-11,CLI0243,PRD0131,V023,CC06,FOR0048,DOC108688,12636.28,Despesa
2026-10-28,CLI0201,PRD0073,V020,CC09,,DOC108689,12468.28,Receita
2026-09-24,CLI0004,PRD0067,V012,CC10,,DOC108690,4682.52,Receita
2024-03-24,CLI0235,PRD0144,V012,CC07,FOR0018,DOC108691,13137.03,Despesa
2023-02-15,CLI0145,PRD0121,V022,CC10,FOR0057,DOC108692,26293.04,Despesa
2024-01-01,CLI0256,PRD0095,V028,CC09,,DOC108693,29155.2,Receita
2026-06-06,CLI0012,PRD0081,V012,CC06,FOR0060,DOC108694,17740.91,Despesa
2026-10-29,CLI0008,PRD0128,V027,CC10,FOR0079,DOC108695,19233.37,Despesa
2026-01-11,CLI0227,PRD0060,V018,CC06,FOR0018,DOC108696,29998.55,Despesa
2025-12-07,CLI0300,PRD0128,V015,CC01,,DOC108697,11846.11,Receita
2025-10-03,CLI0232,PRD0146,V013,CC03,,DOC108698,26073.03,Receita
2025-01-18,CLI0173,PRD0106,V011,CC06,,DOC108699,17490.59,Receita
2023-02-23,CLI0291,PRD0133,V016,CC08,FOR0066,DOC108700,2394.32,Despesa
2025-11-11,CLI0145,PRD0020,V023,CC05,,DOC108701,7532.71,Receita
2026-10-07,CLI0280,PRD0170,V001,CC04,,DOC108702,11573.71,Receita
2023-11-30,CLI0010,PRD0084,V023,CC01,,DOC108703,9738.1,Receita
2023-03-05,CLI0258,PRD0177,V002,CC03,,DOC108704,3361.62,Receita
2023-06-04,CLI0204,PRD0165,V024,CC02,FOR0035,DOC108705,28900.76,Despesa
2023-02-04,CLI0156,PRD0060,V015,CC05,FOR0084,DOC108706,5334.19,Despesa
2023-10-30,CLI0107,PRD0079,V026,CC03,FOR0034,DOC108707,13507.03,Despesa
2023-12-15,CLI0259,PRD0123,V011,CC02,,DOC108708,14597.89,Receita
2025-12-25,CLI0197,PRD0116,V001,CC03,FOR0028,DOC108709,23532.49,Despesa
2023-12-22,CLI0065,PRD0143,V021,CC10,,DOC108710,28673.21,Receita
2023-05-26,CLI0157,PRD0002,V005,CC03,FOR0081,DOC108711,4039.05,Despesa
2026-08-16,CLI0199,PRD0020,V017,CC05,FOR0014,DOC108712,1843.37,Despesa
2023-09-12,CLI0063,PRD0196,V013,CC06,,DOC108713,21586.66,Receita
2025-12-21,CLI0085,PRD0164,V025,CC07,FOR0071,DOC108714,9266.07,Despesa
2026-07-07,CLI0078,PRD0180,V026,CC07,,DOC108715,1288.72,Receita
2025-04-16,CLI0261,PRD0083,V017,CC06,FOR0030,DOC108716,5000.95,Despesa
2024-09-26,CLI0283,PRD0051,V003,CC02,,DOC108717,15042.31,Receita
2026-01-12,CLI0233,PRD0041,V028,CC10,,DOC108718,29861.73,Receita
2025-04-01,CLI0074,PRD0182,V023,CC10,FOR0091,DOC108719,15218.6,Despesa
2023-09-20,CLI0044,PRD0062,V017,CC05,,DOC108720,7992.05,Receita
2024-09-23,CLI0231,PRD0001,V029,CC04,,DOC108721,5729.34,Receita
2026-08-26,CLI0274,PRD0070,V023,CC10,FOR0016,DOC108722,28927.74,Despesa
2026-12-03,CLI0038,PRD0086,V006,CC03,FOR0031,DOC108723,11226.08,Despesa
2023-03-08,CLI0137,PRD0045,V027,CC10,,DOC108724,6783.51,Receita
2026-08-16,CLI0008,PRD0083,V007,CC10,FOR0002,DOC108725,15881.88,Despesa
2024-07-26,CLI0018,PRD0117,V019,CC05,,DOC108726,10927.11,Receita
2023-10-16,CLI0274,PRD0130,V017,CC09,,DOC108727,28688.67,Receita
2025-02-17,CLI0262,PRD0163,V019,CC07,,DOC108728,15700.03,Receita
2024-01-28,CLI0058,PRD0198,V006,CC01,,DOC108729,8387.8,Receita
2025-11-30,CLI0231,PRD0043,V005,CC07,,DOC108730,6211.8,Receita
2023-09-10,CLI0211,PRD0053,V028,CC04,,DOC108731,16546.72,Receita
2023-08-13,CLI0063,PRD0043,V001,CC09,,DOC108732,26069.36,Receita
2025-08-22,CLI0095,PRD0014,V029,CC01,FOR0023,DOC108733,15270.14,Despesa
2023-02-24,CLI0286,PRD0075,V015,CC02,FOR0015,DOC108734,5863.74,Despesa
2025-11-22,CLI0143,PRD0144,V004,CC05,FOR0073,DOC108735,7931.19,Despesa
2026-08-25,CLI0087,PRD0074,V024,CC09,,DOC108736,19705.81,Receita
2026-01-14,CLI0123,PRD0093,V014,CC06,FOR0063,DOC108737,146.58,Despesa
2023-05-11,CLI0023,PRD0119,V013,CC02,FOR0036,DOC108738,27209.93,Despesa
2026-01-10,CLI0023,PRD0044,V019,CC09,FOR0061,DOC108739,15629.08,Despesa
2023-05-28,CLI0204,PRD0030,V014,CC02,,DOC108740,13570.21,Receita
2025-02-22,CLI0081,PRD0057,V018,CC07,,DOC108741,6991.7,Receita
2026-12-17,CLI0233,PRD0171,V006,CC09,FOR0031,DOC108742,8772.82,Despesa
2023-12-27,CLI0037,PRD0166,V005,CC03,FOR0051,DOC108743,18457.7,Despesa
2024-08-03,CLI0186,PRD0188,V003,CC10,FOR0027,DOC108744,6290.47,Despesa
2025-08-29,CLI0187,PRD0074,V024,CC01,FOR0012,DOC108745,1394.16,Despesa
2025-05-17,CLI0153,PRD0198,V007,CC05,,DOC108746,433.83,Receita
2024-11-11,CLI0184,PRD0010,V010,CC04,FOR0096,DOC108747,4727.0,Despesa
2023-05-06,CLI0143,PRD0053,V007,CC09,,DOC108748,14246.72,Receita
2023-03-05,CLI0157,PRD0162,V024,CC08,FOR0097,DOC108749,8724.36,Despesa
2026-01-20,CLI0161,PRD0061,V029,CC10,FOR0057,DOC108750,1582.8,Despesa
2023-10-18,CLI0153,PRD0032,V021,CC02,,DOC108751,10532.69,Receita
2024-10-23,CLI0186,PRD0140,V028,CC02,FOR0079,DOC108752,4785.38,Despesa
2025-05-25,CLI0094,PRD0104,V029,CC06,,DOC108753,2434.03,Receita
2026-11-03,CLI0288,PRD0053,V021,CC09,FOR0051,DOC108754,2550.47,Despesa
2024-02-11,CLI0282,PRD0028,V002,CC03,,DOC108755,19271.16,Receita
2025-09-10,CLI0160,PRD0023,V005,CC09,,DOC108756,3786.16,Receita
2026-03-24,CLI0241,PRD0033,V001,CC06,FOR0010,DOC108757,13262.62,Despesa
2025-07-13,CLI0273,PRD0118,V014,CC04,FOR0078,DOC108758,12912.98,Despesa
2024-02-19,CLI0273,PRD0005,V017,CC08,FOR0067,DOC108759,10448.01,Despesa
2024-08-11,CLI0091,PRD0174,V011,CC01,FOR0013,DOC108760,9813.87,Despesa
2025-06-30,CLI0272,PRD0005,V010,CC09,FOR0010,DOC108761,12355.88,Despesa
2023-03-23,CLI0058,PRD0156,V016,CC05,,DOC108762,13963.96,Receita
2026-03-28,CLI0081,PRD0182,V010,CC04,FOR0099,DOC108763,16565.39,Despesa
2023-07-21,CLI0179,PRD0127,V005,CC01,FOR0059,DOC108764,29061.15,Despesa
2024-08-20,CLI0064,PRD0004,V024,CC07,FOR0090,DOC108765,26744.44,Despesa
2026-12-24,CLI0170,PRD0019,V027,CC01,FOR0025,DOC108766,21314.67,Despesa
2023-08-20,CLI0149,PRD0054,V008,CC09,,DOC108767,25686.8,Receita
2023-03-15,CLI0265,PRD0114,V010,CC04,FOR0038,DOC108768,4779.44,Despesa
2026-11-19,CLI0236,PRD0022,V007,CC10,,DOC108769,8852.65,Receita
2024-03-15,CLI0243,PRD0061,V009,CC02,,DOC108770,7687.76,Receita
2026-06-18,CLI0260,PRD0088,V026,CC04,,DOC108771,2999.56,Receita
2023-01-03,CLI0216,PRD0007,V020,CC01,,DOC108772,10937.03,Receita
2026-12-14,CLI0271,PRD0093,V024,CC02,FOR0037,DOC108773,19728.56,Despesa
2023-01-22,CLI0169,PRD0188,V001,CC01,,DOC108774,24165.86,Receita
2023-01-20,CLI0219,PRD0086,V008,CC07,,DOC108775,13611.93,Receita
2024-11-02,CLI0139,PRD0145,V015,CC10,FOR0056,DOC108776,20784.0,Despesa
2024-04-16,CLI0148,PRD0199,V005,CC06,FOR0033,DOC108777,25656.59,Despesa
2024-11-14,CLI0094,PRD0199,V001,CC01,,DOC108778,16410.66,Receita
2026-11-12,CLI0111,PRD0042,V026,CC09,FOR0044,DOC108779,4587.46,Despesa
2024-10-21,CLI0164,PRD0144,V007,CC09,FOR0030,DOC108780,5300.9,Despesa
2026-11-17,CLI0085,PRD0007,V008,CC04,FOR0072,DOC108781,28172.65,Despesa
2024-10-25,CLI0079,PRD0083,V015,CC01,FOR0017,DOC108782,14517.86,Despesa
2024-07-19,CLI0181,PRD0179,V026,CC04,,DOC108783,25095.37,Receita
2023-10-24,CLI0023,PRD0185,V023,CC01,,DOC108784,20255.3,Receita
2024-04-01,CLI0154,PRD0046,V008,CC04,,DOC108785,20348.77,Receita
2025-08-28,CLI0100,PRD0188,V027,CC07,FOR0026,DOC108786,4240.3,Despesa
2023-01-29,CLI0188,PRD0158,V027,CC03,,DOC108787,19082.81,Receita
2025-06-22,CLI0237,PRD0193,V013,CC04,FOR0002,DOC108788,23771.27,Despesa
2024-07-24,CLI0091,PRD0001,V018,CC05,FOR0059,DOC108789,27575.56,Despesa
2026-03-10,CLI0115,PRD0034,V020,CC03,FOR0041,DOC108790,13773.54,Despesa
2023-06-20,CLI0118,PRD0063,V005,CC09,FOR0043,DOC108791,29955.95,Despesa
2025-09-22,CLI0129,PRD0112,V010,CC07,FOR0052,DOC108792,23769.01,Despesa
2024-06-22,CLI0121,PRD0167,V008,CC02,FOR0054,DOC108793,3959.37,Despesa
2024-09-09,CLI0136,PRD0108,V005,CC09,FOR0003,DOC108794,16437.45,Despesa
2025-01-06,CLI0173,PRD0048,V028,CC07,FOR0001,DOC108795,29335.49,Despesa
2024-10-24,CLI0159,PRD0194,V013,CC07,FOR0091,DOC108796,22883.69,Despesa
2023-09-23,CLI0235,PRD0144,V024,CC10,,DOC108797,27222.01,Receita
2026-11-27,CLI0183,PRD0095,V015,CC04,,DOC108798,7991.88,Receita
2023-06-13,CLI0184,PRD0197,V001,CC08,,DOC108799,14254.43,Receita
2024-05-02,CLI0186,PRD0009,V027,CC05,FOR0064,DOC108800,22159.24,Despesa
2025-06-24,CLI0235,PRD0197,V024,CC05,FOR0058,DOC108801,3113.1,Despesa
2023-01-23,CLI0235,PRD0023,V021,CC05,,DOC108802,15869.67,Receita
2024-05-04,CLI0286,PRD0066,V008,CC06,FOR0087,DOC108803,9359.96,Despesa
2025-04-19,CLI0013,PRD0001,V008,CC10,FOR0051,DOC108804,1141.0,Despesa
2026-01-07,CLI0257,PRD0086,V017,CC07,,DOC108805,9560.42,Receita
2023-05-13,CLI0083,PRD0047,V016,CC02,FOR0001,DOC108806,17045.5,Despesa
2026-09-25,CLI0006,PRD0170,V029,CC05,FOR0041,DOC108807,11076.76,Despesa
2023-03-19,CLI0238,PRD0172,V006,CC05,,DOC108808,14219.98,Receita
2025-04-12,CLI0108,PRD0034,V025,CC03,FOR0013,DOC108809,3929.89,Despesa
2025-10-04,CLI0173,PRD0181,V017,CC05,FOR0054,DOC108810,16990.08,Despesa
2026-05-14,CLI0054,PRD0071,V002,CC05,,DOC108811,6754.55,Receita
2026-05-13,CLI0115,PRD0158,V019,CC07,FOR0042,DOC108812,15974.3,Despesa
2024-01-09,CLI0240,PRD0160,V011,CC06,FOR0034,DOC108813,548.18,Despesa
2026-05-27,CLI0285,PRD0085,V026,CC08,FOR0051,DOC108814,24591.95,Despesa
2025-02-24,CLI0259,PRD0062,V001,CC09,FOR0026,DOC108815,23322.18,Despesa
2024-12-13,CLI0122,PRD0107,V028,CC01,FOR0069,DOC108816,19392.71,Despesa
2025-08-11,CLI0037,PRD0094,V016,CC10,FOR0079,DOC108817,7882.54,Despesa
2026-05-12,CLI0013,PRD0199,V026,CC08,FOR0073,DOC108818,4239.68,Despesa
2026-07-28,CLI0038,PRD0116,V025,CC02,FOR0005,DOC108819,29371.06,Despesa
2026-06-24,CLI0064,PRD0018,V010,CC10,FOR0067,DOC108820,4185.32,Despesa
2024-07-17,CLI0080,PRD0029,V003,CC05,,DOC108821,16395.36,Receita
2025-05-15,CLI0204,PRD0098,V007,CC03,FOR0040,DOC108822,19982.68,Despesa
2024-05-17,CLI0164,PRD0099,V021,CC06,FOR0024,DOC108823,23705.39,Despesa
2023-05-12,CLI0130,PRD0068,V002,CC03,FOR0031,DOC108824,29322.94,Despesa
2026-07-10,CLI0295,PRD0019,V005,CC01,FOR0020,DOC108825,27880.28,Despesa
2026-10-18,CLI0038,PRD0100,V020,CC09,,DOC108826,10746.57,Receita
2024-01-04,CLI0076,PRD0032,V007,CC02,,DOC108827,9475.91,Receita
2026-05-08,CLI0112,PRD0175,V007,CC05,FOR0023,DOC108828,14011.08,Despesa
2023-02-06,CLI0279,PRD0068,V021,CC03,FOR0083,DOC108829,6037.66,Despesa
2025-09-21,CLI0248,PRD0007,V025,CC08,,DOC108830,29394.13,Receita
2024-09-23,CLI0021,PRD0026,V004,CC05,,DOC108831,19414.02,Receita
2026-11-25,CLI0221,PRD0079,V010,CC06,,DOC108832,4663.83,Receita
2026-12-05,CLI0229,PRD0122,V011,CC08,FOR0013,DOC108833,10179.86,Despesa
2026-04-25,CLI0015,PRD0090,V024,CC03,FOR0047,DOC108834,21733.16,Despesa
2026-02-19,CLI0264,PRD0189,V005,CC01,,DOC108835,25566.3,Receita
2023-12-17,CLI0211,PRD0050,V008,CC05,,DOC108836,6561.69,Receita
2024-01-08,CLI0085,PRD0155,V014,CC01,FOR0006,DOC108837,27713.46,Despesa
2023-11-02,CLI0137,PRD0189,V012,CC04,FOR0012,DOC108838,25059.83,Despesa
2024-05-05,CLI0097,PRD0170,V010,CC07,,DOC108839,4301.62,Receita
2023-07-13,CLI0032,PRD0165,V006,CC10,,DOC108840,27417.85,Receita
2023-05-17,CLI0281,PRD0051,V029,CC02,,DOC108841,3037.91,Receita
2023-06-30,CLI0154,PRD0116,V016,CC09,,DOC108842,5436.36,Receita
2023-07-22,CLI0159,PRD0107,V011,CC05,FOR0032,DOC108843,15417.6,Despesa
2026-02-16,CLI0244,PRD0159,V007,CC04,FOR0059,DOC108844,2566.48,Despesa
2025-01-16,CLI0135,PRD0035,V017,CC08,FOR0030,DOC108845,2254.99,Despesa
2026-10-25,CLI0148,PRD0165,V003,CC05,FOR0077,DOC108846,23131.43,Despesa
2024-12-11,CLI0067,PRD0032,V017,CC08,FOR0011,DOC108847,11998.45,Despesa
2023-05-02,CLI0115,PRD0076,V001,CC10,,DOC108848,7820.13,Receita
2026-06-06,CLI0192,PRD0095,V006,CC10,,DOC108849,19358.67,Receita
2025-05-11,CLI0157,PRD0118,V022,CC06,FOR0008,DOC108850,23891.29,Despesa
2025-05-05,CLI0022,PRD0181,V014,CC04,FOR0021,DOC108851,14002.22,Despesa
2025-04-12,CLI0197,PRD0150,V014,CC03,FOR0058,DOC108852,21407.3,Despesa
2024-06-24,CLI0115,PRD0041,V005,CC04,FOR0037,DOC108853,6508.06,Despesa
2024-08-10,CLI0083,PRD0135,V024,CC05,FOR0058,DOC108854,22807.61,Despesa
2023-07-07,CLI0063,PRD0056,V011,CC09,FOR0099,DOC108855,23908.4,Despesa
2025-06-13,CLI0154,PRD0033,V013,CC04,FOR0027,DOC108856,26935.69,Despesa
2026-01-20,CLI0061,PRD0154,V027,CC10,,DOC108857,19101.18,Receita
2026-01-07,CLI0098,PRD0126,V007,CC05,,DOC108858,12434.75,Receita
2025-01-11,CLI0233,PRD0001,V012,CC05,FOR0032,DOC108859,7749.52,Despesa
2024-02-14,CLI0249,PRD0016,V021,CC04,,DOC108860,25058.98,Receita
2026-10-21,CLI0233,PRD0187,V019,CC09,FOR0010,DOC108861,12470.28,Despesa
2024-09-24,CLI0278,PRD0138,V007,CC09,FOR0058,DOC108862,6062.16,Despesa
2026-03-03,CLI0188,PRD0103,V021,CC08,FOR0048,DOC108863,22374.72,Despesa
2025-08-17,CLI0031,PRD0139,V027,CC07,FOR0043,DOC108864,14670.8,Despesa
2026-05-06,CLI0056,PRD0003,V011,CC10,,DOC108865,20005.61,Receita
2025-05-25,CLI0270,PRD0014,V017,CC06,FOR0005,DOC108866,26059.38,Despesa
2023-05-26,CLI0153,PRD0111,V014,CC01,,DOC108867,8300.68,Receita
2024-12-13,CLI0130,PRD0150,V001,CC07,,DOC108868,27677.83,Receita
